active ingredients	drug ID	drug label	disease name	disease ID	disease label	indication	drug|disease	original source text	contraindication
CHEBI:26710	MONDO:0009968	{'CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM ACETATE', 'SODIUM LACTATE', 'MAGNESIUM CHLORIDE', 'SODIUM CHLORIDE'}	Sodium chloride	CHEBI:26710|MONDO:0009968	renal tubular acidosis, distal, 2, with progres...	True	distal renal tubular acidosis-->autosomal recessive distal renal tubular acidosis		False
CHEBI:26710	MONDO:0011268	{'CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM ACETATE', 'SODIUM LACTATE', 'MAGNESIUM CHLORIDE', 'SODIUM CHLORIDE'}	Sodium chloride	CHEBI:26710|MONDO:0011268	renal tubular acidosis, distal, 3, with or with...	True	distal renal tubular acidosis-->autosomal recessive distal renal tubular acidosis		False
CHEBI:26710	MONDO:0008368	{'CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM ACETATE', 'SODIUM LACTATE', 'MAGNESIUM CHLORIDE', 'SODIUM CHLORIDE'}	Sodium chloride	CHEBI:26710|MONDO:0008368	autosomal dominant distal renal tubular acidosis	True	distal renal tubular acidosis		False
CHEBI:26710	MONDO:0012700	{'CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM ACETATE', 'SODIUM LACTATE', 'MAGNESIUM CHLORIDE', 'SODIUM CHLORIDE'}	Sodium chloride	CHEBI:26710|MONDO:0012700	renal tubular acidosis, distal, 4, with hemolyt...	True	distal renal tubular acidosis		False
CHEBI:26710	MONDO:0018440	{'CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM ACETATE', 'SODIUM LACTATE', 'MAGNESIUM CHLORIDE', 'SODIUM CHLORIDE'}	Sodium chloride	CHEBI:26710|MONDO:0018440	autosomal recessive distal renal tubular acidosis	True	distal renal tubular acidosis		False
CHEBI:26710	MONDO:0009968	{'CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM ACETATE', 'SODIUM LACTATE', 'MAGNESIUM CHLORIDE', 'SODIUM CHLORIDE'}	Sodium chloride	CHEBI:26710|MONDO:0009968	renal tubular acidosis, distal, 2, with progres...	True	distal renal tubular acidosis-->autosomal recessive distal renal tubular acidosis		False
CHEBI:26710	MONDO:0011268	{'CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM ACETATE', 'SODIUM LACTATE', 'MAGNESIUM CHLORIDE', 'SODIUM CHLORIDE'}	Sodium chloride	CHEBI:26710|MONDO:0011268	renal tubular acidosis, distal, 3, with or with...	True	distal renal tubular acidosis-->autosomal recessive distal renal tubular acidosis		False
DRUGBANK:DB00028	MONDO:0001713	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0001713	inherited aplastic anemia	True	aplastic anemia		False
DRUGBANK:DB00028	MONDO:0008688	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0008688	WT limb-blood syndrome	True	aplastic anemia-->inherited aplastic anemia		False
DRUGBANK:DB00028	MONDO:0013851	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0013851	autosomal dominant aplasia and myelodysplasia	True	aplastic anemia-->inherited aplastic anemia		False
DRUGBANK:DB00028	MONDO:0014317	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014317	pancytopenia-developmental delay syndrome	True	aplastic anemia-->inherited aplastic anemia		False
DRUGBANK:DB00028	MONDO:0015253	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0015253	Diamond-Blackfan anemia	True	aplastic anemia-->inherited aplastic anemia		False
DRUGBANK:DB00028	MONDO:0007110	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0007110	Diamond-Blackfan anemia 1	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0010493	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0010493	Diamond-Blackfan anemia 14 with mandibulofacial...	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0011636	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0011636	Diamond-Blackfan anemia 2	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0011639	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0011639	Diamond-Blackfan anemia 15 with mandibulofacial...	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0012529	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012529	Diamond-Blackfan anemia 3	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0012924	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012924	Diamond-Blackfan anemia 4	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0012925	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012925	Diamond-Blackfan anemia 5	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0012937	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012937	Diamond-Blackfan anemia 6	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0012938	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012938	Diamond-Blackfan anemia 7	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0012939	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012939	Diamond-Blackfan anemia 8	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0013216	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0013216	Diamond-Blackfan anemia 9	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0013217	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0013217	Diamond-Blackfan anemia 10	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0013964	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0013964	Diamond-Blackfan anemia 11	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0014245	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014245	Diamond-Blackfan anemia 12	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0014394	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014394	Diamond-Blackfan anemia 13	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0031071	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0031071	Diamond-Blackfan anemia 21	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0032668	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0032668	Diamond-Blackfan anemia 18	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0032669	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0032669	Diamond-Blackfan anemia 19	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0032670	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0032670	Diamond-Blackfan anemia 20	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0044309	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0044309	Diamond-Blackfan anemia 16	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0044310	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0044310	Diamond-Blackfan anemia 17	True	aplastic anemia-->inherited aplastic anemia-->Diamond-Blackfan anemia		False
DRUGBANK:DB00028	MONDO:0019391	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0019391	Fanconi anemia	True	aplastic anemia-->inherited aplastic anemia		False
DRUGBANK:DB00028	MONDO:0009213	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0009213	Fanconi anemia complementation group C	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0009214	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0009214	Fanconi anemia complementation group D2	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0009215	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0009215	Fanconi anemia complementation group A	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0010351	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0010351	Fanconi anemia complementation group B	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0010953	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0010953	Fanconi anemia complementation group E	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0011325	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0011325	Fanconi anemia complementation group F	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0011584	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0011584	Fanconi anemia complementation group D1	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0012186	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012186	Fanconi anemia complementation group I	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0012187	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012187	Fanconi anemia complementation group J	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0012565	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012565	Fanconi anemia complementation group N	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0013248	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0013248	Fanconi anemia complementation group O	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0013499	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0013499	Fanconi anemia complementation group P	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0013565	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0013565	Fanconi anemia complementation group G	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0013566	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0013566	Fanconi anemia complementation group L	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0014108	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014108	Fanconi anemia complementation group Q	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0014638	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014638	Fanconi anemia complementation group T	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0014985	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014985	Fanconi anemia complementation group V	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0014986	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014986	Fanconi anemia complementation group R	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0014987	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014987	Fanconi anemia complementation group U	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0044325	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0044325	Fanconi anemia, complementation group W	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0054748	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0054748	Fanconi anemia, complementation group S	True	aplastic anemia-->inherited aplastic anemia-->Fanconi anemia		False
DRUGBANK:DB00028	MONDO:0015610	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0015610	acquired aplastic anemia	True	aplastic anemia		False
DRUGBANK:DB00028	MONDO:0009692	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0009692	primary myelofibrosis	True	aplastic anemia-->acquired aplastic anemia		False
DRUGBANK:DB00028	MONDO:0004463	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0004463	cellular phase chronic idiopathic myelofibrosis	True	aplastic anemia-->acquired aplastic anemia-->primary myelofibrosis		False
DRUGBANK:DB00028	MONDO:0023119	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0023119	familial myelofibrosis	True	aplastic anemia-->acquired aplastic anemia-->primary myelofibrosis		False
DRUGBANK:DB00028	MONDO:0043168	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0043168	panostotic fibrous dysplasia	True	aplastic anemia-->acquired aplastic anemia-->primary myelofibrosis		False
DRUGBANK:DB00028	MONDO:0800305	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0800305	myelofibrosis with myeloid metaplasia	True	aplastic anemia-->acquired aplastic anemia-->primary myelofibrosis		False
DRUGBANK:DB00028	MONDO:0012197	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0012197	idiopathic aplastic anemia	True	aplastic anemia-->acquired aplastic anemia		False
DRUGBANK:DB00028	MONDO:0005868	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0005868	myelophthisic anemia	True	aplastic anemia-->acquired aplastic anemia-->idiopathic aplastic anemia		False
DRUGBANK:DB00028	MONDO:0020113	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0020113	primary acquired red cell aplasia	True	aplastic anemia-->acquired aplastic anemia		False
DRUGBANK:DB00028	MONDO:0009197	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0009197	transient erythroblastopenia of childhood	True	aplastic anemia-->acquired aplastic anemia-->primary acquired red cell aplasia		False
DRUGBANK:DB00028	MONDO:0020338	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0020338	adult pure red cell aplasia	True	aplastic anemia-->acquired aplastic anemia-->primary acquired red cell aplasia		False
DRUGBANK:DB00028	MONDO:0100244	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0100244	paroxysmal nocturnal hemoglobinuria	True	aplastic anemia-->acquired aplastic anemia		False
DRUGBANK:DB00028	MONDO:0010438	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0010438	paroxysmal nocturnal hemoglobinuria 1	True	aplastic anemia-->acquired aplastic anemia-->paroxysmal nocturnal hemoglobinuria		False
DRUGBANK:DB00028	MONDO:0014166	ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE	Human immunoglobulin G	DRUGBANK:DB00028|MONDO:0014166	paroxysmal nocturnal hemoglobinuria 2	True	aplastic anemia-->acquired aplastic anemia-->paroxysmal nocturnal hemoglobinuria		False
UNII:IF1B771SVB	MONDO:0009064	CYSTEAMINE HYDROCHLORIDE	CYSTEAMINE HYDROCHLORIDE	UNII:IF1B771SVB|MONDO:0009064	ocular cystinosis	True	cystinosis		False
UNII:IF1B771SVB	MONDO:0100151	CYSTEAMINE HYDROCHLORIDE	CYSTEAMINE HYDROCHLORIDE	UNII:IF1B771SVB|MONDO:0100151	nephropathic cystinosis	True	cystinosis		False
UNII:IF1B771SVB	MONDO:0009066	CYSTEAMINE HYDROCHLORIDE	CYSTEAMINE HYDROCHLORIDE	UNII:IF1B771SVB|MONDO:0009066	juvenile nephropathic cystinosis	True	cystinosis-->nephropathic cystinosis		False
UNII:IF1B771SVB	MONDO:0018467	CYSTEAMINE HYDROCHLORIDE	CYSTEAMINE HYDROCHLORIDE	UNII:IF1B771SVB|MONDO:0018467	nephropathic infantile cystinosis	True	cystinosis-->nephropathic cystinosis		False
UNII:5384HK7574	MONDO:0100256	TRASTUZUMAB DERUXTECAN	Trastuzumab deruxtecan	UNII:5384HK7574|MONDO:0100256	CTNNA1-related diffuse gastric and lobular brea...	True	hereditary breast carcinoma		False
CHEBI:3423	MONDO:0850332	CARMUSTINE	Carmustine	CHEBI:3423|MONDO:0850332	IDH-mutant anaplastic astrocytoma	True	anaplastic astrocytoma		False
CHEBI:3423	MONDO:0956981	CARMUSTINE	Carmustine	CHEBI:3423|MONDO:0956981	astrocytoma, IDH-mutant, grade 4	True	anaplastic astrocytoma-->IDH-mutant anaplastic astrocytoma		False
CHEBI:3423	MONDO:0956994	CARMUSTINE	Carmustine	CHEBI:3423|MONDO:0956994	astrocytoma, IDH-mutant, grade 2	True	anaplastic astrocytoma-->IDH-mutant anaplastic astrocytoma		False
CHEBI:3423	MONDO:0956995	CARMUSTINE	Carmustine	CHEBI:3423|MONDO:0956995	astrocytoma, IDH-mutant, grade 3	True	anaplastic astrocytoma-->IDH-mutant anaplastic astrocytoma		False
CHEBI:3423	MONDO:0850333	CARMUSTINE	Carmustine	CHEBI:3423|MONDO:0850333	IDH-wildtype anaplastic astrocytoma	True	anaplastic astrocytoma		False
CHEBI:3423	MONDO:0858958	CARMUSTINE	Carmustine	CHEBI:3423|MONDO:0858958	high-grade astrocytoma with piloid features	True	anaplastic astrocytoma		False
UNII:PP0SHH6V16	MONDO:0016703	ALIROCUMAB	Alirocumab	UNII:PP0SHH6V16|MONDO:0016703	anaplastic oligoastrocytoma	True	oligoastrocytoma		False
UNII:C9R35M8XV6	MONDO:0000341	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0000341	paralytic poliomyelitis	True	poliomyelitis		False
UNII:C9R35M8XV6	MONDO:0000339	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0000339	spinal polio	True	poliomyelitis-->paralytic poliomyelitis		False
UNII:C9R35M8XV6	MONDO:0000340	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0000340	bulbospinal polio	True	poliomyelitis-->paralytic poliomyelitis		False
UNII:C9R35M8XV6	MONDO:0005684	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0005684	bulbar polio	True	poliomyelitis-->paralytic poliomyelitis		False
UNII:C9R35M8XV6	MONDO:0003231	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0003231	acute nonparalytic poliomyelitis	True	poliomyelitis		False
UNII:C9R35M8XV6	MONDO:0017416	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0017416	postpoliomyelitis syndrome	True	poliomyelitis		False
UNII:C9R35M8XV6	MONDO:0000341	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0000341	paralytic poliomyelitis	True	poliomyelitis		False
UNII:C9R35M8XV6	MONDO:0000339	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0000339	spinal polio	True	poliomyelitis-->paralytic poliomyelitis		False
UNII:C9R35M8XV6	MONDO:0000340	"PROTECTIVE ANTIGEN OF BORDETELLA PERTUSSIS DIPHTHERIA TOXOID TETANUS TOXOID INACTIVATED POLIOVIRUS TYPES 1-3 (SABIN STRAIN)
HAEMOPHILUS INFLUENZAE TYPE B POLYSACCHARIDE- TETANUS TOXOID CONJUGATE"	Hiberix	UNII:C9R35M8XV6|MONDO:0000340	bulbospinal polio	True	poliomyelitis-->paralytic poliomyelitis		False
