disease IDs	disease ID labels	list of diseases	active ingredients in therapy	drug ID	drug ID Label	drug|disease
MONDO:0005342	IgA glomerulonephritis	PRIMARY IMMUNOGLOBULIN A (IGA) NEPHROPATHY (IGAN)	BUDESONIDE	CHEBI:3207	Budesonide	MONDO:0005342|CHEBI:3207
MONDO:0005344	hepatitis B virus infection	CHRONIC HEPATITIS B VIRUS (HBV) INFECTION	ENTECAVIR	CHEBI:473990	Entecavir	MONDO:0005344|CHEBI:473990
MONDO:0005344	hepatitis B virus infection	CHRONIC HEPATITIS B VIRUS (HBV) INFECTION	ENTECAVIR	CHEBI:473990	Entecavir	MONDO:0005344|CHEBI:473990
MONDO:0005344	hepatitis B virus infection	CHRONIC HEPATITIS B VIRUS (HBV) INFECTION	ENTECAVIR	CHEBI:473990	Entecavir	MONDO:0005344|CHEBI:473990
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	ADEFOVIR DIPIVOXIL	CHEBI:2469	Adefovir	MONDO:0005344|CHEBI:2469
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	ADEFOVIR PIVOXIL	CHEBI:2469	Adefovir	MONDO:0005344|CHEBI:2469
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA (D), TETANUS (T), PERTUSSIS (ACELLULAR, COMPONENT) (PA), HEPATITIS B (RDNA) (HBV), POLIOMYELITIS (INACTIVATED) (IPV) AND HAEMOPHILUS INFLUENZAE TYPE-B (HIB) CONJUGATE VACCINE (ADSORBED)	UNII:C9R35M8XV6	Hiberix	MONDO:0005344|UNII:C9R35M8XV6
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA (D), TETANUS (T), PERTUSSIS (ACELLULAR, COMPONENT) (PA), HEPATITIS B (RDNA) (HBV), POLIOMYELITIS (INACTIVATED) (IPV) VACCINE (ADSORBED)	RXCUI:801721	Kinrix	MONDO:0005344|RXCUI:801721
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA (D), TETANUS (T), PERTUSSIS (WHOLE CELL) (PW) AND HEPATITIS B (RDNA) (HBV) VACCINE (ADSORBED)	RXCUI:801721	Kinrix	MONDO:0005344|RXCUI:801721
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA, TETANUS AND HEPATITIS B (RDNA) VACCINE (ADSORBED)	DRUGBANK:DB09877	Corynebacterium diphtheriae	MONDO:0005344|DRUGBANK:DB09877
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA, TETANUS, ACELLULAR PERTUSSIS AND HEPATITIS B RECOMBINANT, ADSORBED VACCINE	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA, TETANUS, ACELLULAR PERTUSSIS, INACTIVATED POLIOMYELITIS, HEPATITIS B (RECOMBINANT) AND HAEMOPHILUS INFLUENZAE TYPE B CONJUGATE VACCINE, ADJUVANTED	UNII:C9R35M8XV6	Hiberix	MONDO:0005344|UNII:C9R35M8XV6
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA, TETANUS, PERTUSSIS (ACELLULAR, COMPONENT), HEPATITIS B (RDNA), POLIOMYELITIS (INACTIVATED) AND HAEMOPHILUS INFLUENZAE TYPE B CONJUGATE VACCINE (ADSORBED)	UNII:C9R35M8XV6	Hiberix	MONDO:0005344|UNII:C9R35M8XV6
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA, TETANUS, PERTUSSIS (ACELLULAR, COMPONENT), HEPATITIS B (RDNA), POLIOMYELITIS (INACTIVATED) AND HAEMOPHILUS INFLUENZAE TYPE B CONJUGATE VACCINE (ADSORBED)	UNII:C9R35M8XV6	Hiberix	MONDO:0005344|UNII:C9R35M8XV6
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA, TETANUS, PERTUSSIS (ACELLULAR, COMPONENT), HEPATITIS B (RDNA), POLIOMYELITIS (INACTIVATED) AND HAEMOPHILUS TYPE B CONJUGATE VACCINE (ADSORBED)	UNII:C9R35M8XV6	Hiberix	MONDO:0005344|UNII:C9R35M8XV6
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	DIPHTHERIA, TETANUS, PERTUSSIS (WHOLE CELL), HEPATITIS B (RDNA) AND HAEMOPHILUS INFLUENZAE TYPE B CONJUGATE VACCINE (ABSORBED)	UNII:C9R35M8XV6	Hiberix	MONDO:0005344|UNII:C9R35M8XV6
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	EPINEPHRINE	CHEBI:28918	Epinephrine	MONDO:0005344|CHEBI:28918
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	HEPATITIS A (INACTIVATED) AND HEPATITIS B (RDNA) (HAB) VACCINE (ADSORBED)	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	HEPATITIS B SURFACE ANTIGEN	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	HEPATITIS B SURFACE ANTIGEN	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	HEPATITIS B VACCINE (RECOMBINANT DNA)	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	HEPATITIS A (INACTIVATED) AND HEPATITIS B (RDNA) (HAB) VACCINE (ADSORBED)	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	HUMAN HEPATITIS B IMMUNOGLOBULIN	DRUGBANK:DB00028	Human immunoglobulin G	MONDO:0005344|DRUGBANK:DB00028
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	HUMAN HEPATITIS B IMMUNOGLOBULIN	DRUGBANK:DB00028	Human immunoglobulin G	MONDO:0005344|DRUGBANK:DB00028
MONDO:0005344	hepatitis B virus infection	HEPATITIS B	POLYETHYLENE GLYCOL- TREATED HUMAN ANTI- HBS IMMUNOGLOBULIN	DRUGBANK:DB00028	Human immunoglobulin G	MONDO:0005344|DRUGBANK:DB00028
MONDO:0005344	hepatitis B virus infection	HEPATITIS B INFECTION	TENOFOVIR DISOPROXIL	CHEBI:63717	Tenofovir disoproxil	MONDO:0005344|CHEBI:63717
MONDO:0005344	hepatitis B virus infection	HEPATITIS B INFECTION	TENOFOVIR DISOPROXIL	CHEBI:63717	Tenofovir disoproxil	MONDO:0005344|CHEBI:63717
MONDO:0005344	hepatitis B virus infection	HEPATITIS B INFECTION	TENOFOVIR DISOPROXIL	CHEBI:63717	Tenofovir disoproxil	MONDO:0005344|CHEBI:63717
MONDO:0005344	hepatitis B virus infection	HEPATITIS B VIRUS INFECTION	HEPATITIS B SURFACE ANTIGENS RECOMBINANT (S, PRE-S1, PRE-S2) ADSORBED ON ALUMINIUM HYDROXIDE [PRODUCED ON GENETICALLY ENGINEERED MURINE (C127I) CELLS]	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B VIRUS INFECTION	HEPATITIS B (RDNA) VACCINE (ADJUVANTED, ADSORBED)	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B VIRUS INFECTION	RECOMBINANT ADSORBED HEPATITIS B VACCINE (PREPARED FROM YEAST)	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005344	hepatitis B virus infection	HEPATITIS B VIRUS INFECTION	TENOFOVIR ALAFENAMIDE FUMARATE	CHEBI:90923	tenofovir alafenamide fumarate	MONDO:0005344|CHEBI:90923
MONDO:0005344	hepatitis B virus infection	HEPATITIS-B	HEPATITIS A (INACTIVATED) AND HEPATITIS B (RDNA) (HAB) VACCINE (ADSORBED)	MESH:C000726347	Heplisav-B	MONDO:0005344|MESH:C000726347
MONDO:0005347	hypertriglyceridemia	HIGH TRIGLYCERIDES	FENOFIBRATE, PRAVASTATIN	CHEBI:5001	Fenofibrate	MONDO:0005347|CHEBI:5001
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	"DACLATASVIR HYDROCHLORIDE
ASUNAPREVIR"	CHEBI:82977	Daclatasvir	MONDO:0005354|CHEBI:82977
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	DACLATASVIR HYDROCHLORIDE/ ASUNAPREVIR/ BECLABUVIR HYDROCHLORIDE	CHEBI:82977	Daclatasvir	MONDO:0005354|CHEBI:82977
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	ELBASVIR	CHEBI:132967	Elbasvir	MONDO:0005354|CHEBI:132967
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	GLECAPREVIR HYDRATE/ PIBRENTASVIR	RXCUI:1940699	glecaprevir / pibrentasvir Oral Product	MONDO:0005354|RXCUI:1940699
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	GLECAPREVIR HYDRATE/PIBRENTASVIR	RXCUI:1940699	glecaprevir / pibrentasvir Oral Product	MONDO:0005354|RXCUI:1940699
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	GLECAPREVIR HYDRATE/PIBRENTASVIR	RXCUI:1940699	glecaprevir / pibrentasvir Oral Product	MONDO:0005354|RXCUI:1940699
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	GRAZOPREVIR HYDRATE	UNII:4O2AB118LA	GRAZOPREVIR	MONDO:0005354|UNII:4O2AB118LA
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	INTERFERON ALFA-2B	UNII:43K1W2T1M6	Interferon alfa	MONDO:0005354|UNII:43K1W2T1M6
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	INTERFERON ALFACON-1	UNII:56588OP40D	Interferon alfacon-1	MONDO:0005354|UNII:56588OP40D
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	INTERFERON BETA	UNII:XRO4566Q4R	INTERFERON BETA	MONDO:0005354|UNII:XRO4566Q4R
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	LEDIPASVIR ACETONATE/SOFOSBUVIR	RXCUI:1591939	ledipasvir / sofosbuvir Oral Product	MONDO:0005354|RXCUI:1591939
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	LEDIPASVIR ACETONATE/SOFOSBUVIR	RXCUI:1591939	ledipasvir / sofosbuvir Oral Product	MONDO:0005354|RXCUI:1591939
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	OMBITASVIR HYDRATE/PARITAPREVIR HYDRATE/RITONAVIR	CHEBI:28142	Chloral hydrate	MONDO:0005354|CHEBI:28142
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	PEGINTERFERON ALFA- 2B 	UNII:G8RGG88B68	Peginterferon alfa-2b	MONDO:0005354|UNII:G8RGG88B68
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	PEGINTERFERON ALFA- 2B 	UNII:G8RGG88B68	Peginterferon alfa-2b	MONDO:0005354|UNII:G8RGG88B68
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	PEGINTERFERON ALFA- 2B 	UNII:G8RGG88B68	Peginterferon alfa-2b	MONDO:0005354|UNII:G8RGG88B68
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	PEGINTERFERON ALFA-2A	UNII:Q46947FE7K	Peginterferon alfa-2a	MONDO:0005354|UNII:Q46947FE7K
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	PEGINTERFERON ALFA-2B 	UNII:G8RGG88B68	Peginterferon alfa-2b	MONDO:0005354|UNII:G8RGG88B68
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	RIBAVIRIN	CHEBI:63580	Ribavirin	MONDO:0005354|CHEBI:63580
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	"RIBAVIRIN
PEGINTERFERON ALFA- 2A "	UNII:Q46947FE7K	Peginterferon alfa-2a	MONDO:0005354|UNII:Q46947FE7K
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	SIMEPREVIR SODIUM	UNII:16U7H60184	SIMEPREVIR SODIUM	MONDO:0005354|UNII:16U7H60184
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	SOFOSBUVIR	CHEBI:85083	Sofosbuvir	MONDO:0005354|CHEBI:85083
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	SOFOSBUVIR	CHEBI:85083	Sofosbuvir	MONDO:0005354|CHEBI:85083
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	SOFOSBUVIR/VELPATASVIR	RXCUI:1799208	sofosbuvir / velpatasvir Oral Product	MONDO:0005354|RXCUI:1799208
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	TELAPREVIR	CHEBI:68595	Telaprevir	MONDO:0005354|CHEBI:68595
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	URSODEOXYCHOLIC ACID	CHEBI:9907	ursodiol	MONDO:0005354|CHEBI:9907
MONDO:0005354	chronic hepatitis C virus infection	CHRONIC HEPATITIS C	VANIPREVIR	CHEBI:136047	Vaniprevir	MONDO:0005354|CHEBI:136047
MONDO:0005354	chronic hepatitis C virus infection	HEPATITIS C (CHRONIC)	"DACLATASVIR HYDROCHLORIDE
ASUNAPREVIR"	CHEBI:82977	Daclatasvir	MONDO:0005354|CHEBI:82977
MONDO:0005361	eosinophilic esophagitis	EOSINOPHILIC ESOPHAGITIS (EOE)	BUDESONIDE	CHEBI:3207	Budesonide	MONDO:0005361|CHEBI:3207
MONDO:0005361	eosinophilic esophagitis	EOSINOPHILIC ESOPHAGITIS (EOE)	DUPILUMAB	UNII:420K487FSG	Dupilumab	MONDO:0005361|UNII:420K487FSG
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	ADEFOVIR DIPIVOXIL	CHEBI:2469	Adefovir	MONDO:0005366|CHEBI:2469
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	ADEFOVIR PIVOXIL	CHEBI:2469	Adefovir	MONDO:0005366|CHEBI:2469
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	ENTECAVIR HYDRATE	CHEBI:59902	ENTECAVIR	MONDO:0005366|CHEBI:59902
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	INTERFERON ALFA-2B	UNII:43K1W2T1M6	Interferon alfa	MONDO:0005366|UNII:43K1W2T1M6
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	LAMIVUDINE	CHEBI:63577	Lamivudine	MONDO:0005366|CHEBI:63577
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	LAMIVUDINE	CHEBI:63577	Lamivudine	MONDO:0005366|CHEBI:63577
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	PEGINTERFERON ALFA-2A	UNII:Q46947FE7K	Peginterferon alfa-2a	MONDO:0005366|UNII:Q46947FE7K
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	TELBIVUDINE	CHEBI:63624	Telbivudine	MONDO:0005366|CHEBI:63624
MONDO:0005366	chronic hepatitis B virus infection	CHRONIC HEPATITIS B	TENOFOVIR DISOPROXIL FUMARATE	CHEBI:63717	Tenofovir disoproxil	MONDO:0005366|CHEBI:63717
MONDO:0005372	male infertility	INFERTILITY	BUSERELIN ACETATE	CHEBI:31324	Buserelin acetate	MONDO:0005372|CHEBI:31324
MONDO:0005372	male infertility	INFERTILITY	CHORIOGONADOTROPIN ALFA 	CHEBI:81573	Resistin	MONDO:0005372|CHEBI:81573
MONDO:0005372	male infertility	INFERTILITY	CLOMIFENE CITRATE	CHEBI:3752	Clomifene	MONDO:0005372|CHEBI:3752
MONDO:0005372	male infertility	INFERTILITY	CORIFOLLITROPIN ALFA	UNII:T7K20Y2GWY	Corifollitropin alfa	MONDO:0005372|UNII:T7K20Y2GWY
MONDO:0005372	male infertility	INFERTILITY	DROSPIRENONE/ ETHINYLESTRADIOL BETADEX	CHEBI:4903	Ethinylestradiol	MONDO:0005372|CHEBI:4903
MONDO:0005372	male infertility	INFERTILITY	DYDROGESTERONE	CHEBI:31527	Dydrogesterone	MONDO:0005372|CHEBI:31527
MONDO:0005372	male infertility	INFERTILITY	ESTRADIOL	CHEBI:16469	Estradiol	MONDO:0005372|CHEBI:16469
MONDO:0005372	male infertility	INFERTILITY	ESTRADIOL	CHEBI:16469	Estradiol	MONDO:0005372|CHEBI:16469
MONDO:0005372	male infertility	INFERTILITY	ESTRADIOL	CHEBI:16469	Estradiol	MONDO:0005372|CHEBI:16469
MONDO:0005372	male infertility	INFERTILITY	ESTRADIOL	CHEBI:16469	Estradiol	MONDO:0005372|CHEBI:16469
MONDO:0005372	male infertility	INFERTILITY	"FOLLITROPIN ALFA
"	CHEBI:81569	Follitropin	MONDO:0005372|CHEBI:81569
MONDO:0005372	male infertility	INFERTILITY	FOLLITROPIN BETA	CHEBI:81569	Follitropin	MONDO:0005372|CHEBI:81569
MONDO:0005372	male infertility	INFERTILITY	FOLLITROPIN DELTA	CHEBI:81569	Follitropin	MONDO:0005372|CHEBI:81569
MONDO:0005372	male infertility	INFERTILITY	FOLLITROPIN DELTA 	CHEBI:81569	Follitropin	MONDO:0005372|CHEBI:81569
MONDO:0005372	male infertility	INFERTILITY	GANIRELIX ACETATE	CHEBI:135910	Ganirelix	MONDO:0005372|CHEBI:135910
MONDO:0005372	male infertility	INFERTILITY	HUMAN CHORIONIC GONADOTROPHIN	CHEBI:81573	Resistin	MONDO:0005372|CHEBI:81573
MONDO:0005372	male infertility	INFERTILITY	HUMAN MENOPAUSAL GONADOTROPHIN	PUBCHEM.COMPOUND:21888462	Menotropins	MONDO:0005372|PUBCHEM.COMPOUND:21888462
MONDO:0005372	male infertility	INFERTILITY	LETROZOLE	CHEBI:6413	Letrozole	MONDO:0005372|CHEBI:6413
MONDO:0005372	male infertility	INFERTILITY	LEVONORGESTREL/ ETHINYLESTRADIOL	CHEBI:6443	Levonorgestrel	MONDO:0005372|CHEBI:6443
MONDO:0005372	male infertility	INFERTILITY	NORETHISTERONE/ ETHINYLESTRADIOL	CHEBI:7627	Norethisterone	MONDO:0005372|CHEBI:7627
MONDO:0005372	male infertility	INFERTILITY	NORETHISTERONE/ ETHINYLESTRADIOL	CHEBI:7627	Norethisterone	MONDO:0005372|CHEBI:7627
MONDO:0005372	male infertility	INFERTILITY	PROGESTERONE	CHEBI:17026	Progesterone	MONDO:0005372|CHEBI:17026
MONDO:0005372	male infertility	INFERTILITY	PROGESTERONE	CHEBI:17026	Progesterone	MONDO:0005372|CHEBI:17026
MONDO:0005372	male infertility	INFERTILITY	PROGESTERONE	CHEBI:17026	Progesterone	MONDO:0005372|CHEBI:17026
MONDO:0005372	male infertility	INFERTILITY	PROGESTERONE	CHEBI:17026	Progesterone	MONDO:0005372|CHEBI:17026
MONDO:0005372	male infertility	INFERTILITY	PURIFIED HUMAN MENOPAUSAL GONADOTROPHIN	PUBCHEM.COMPOUND:21888462	Menotropins	MONDO:0005372|PUBCHEM.COMPOUND:21888462
MONDO:0005373	meningococcal infection	INVASIVE MENINGOCOCCAL DISEASE CAUSED BY NEISSERIA MENINGITIDIS GROUP A	MENINGOCOCCAL GROUPS A, C, W-135 AND Y CONJUGATE VACCINE	RXCUI:2670556	meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	MONDO:0005373|RXCUI:2670556
MONDO:0005373	meningococcal infection	INVASIVE MENINGOCOCCAL DISEASE CAUSED BY NEISSERIA MENINGITIDIS GROUP C	MENINGOCOCCAL GROUPS A, C, W-135 AND Y CONJUGATE VACCINE	RXCUI:2670556	meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	MONDO:0005373|RXCUI:2670556
MONDO:0005373	meningococcal infection	INVASIVE MENINGOCOCCAL DISEASE CAUSED BY NEISSERIA MENINGITIDIS GROUP W-135	MENINGOCOCCAL GROUPS A, C, W-135 AND Y CONJUGATE VACCINE	RXCUI:2670556	meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	MONDO:0005373|RXCUI:2670556
MONDO:0005373	meningococcal infection	INVASIVE MENINGOCOCCAL DISEASE CAUSED BY NEISSERIA MENINGITIDIS GROUP Y	MENINGOCOCCAL GROUPS A, C, W-135 AND Y CONJUGATE VACCINE	RXCUI:2670556	meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	MONDO:0005373|RXCUI:2670556
MONDO:0005373	meningococcal infection	INVASIVE MENINGOCOCCAL DISEASE CAUSED BY NEISSERIA MENINGITIDIS GROUPS A	MENINGOCOCCAL GROUP A, C, W-135 AND Y CONJUGATE VACCINE	RXCUI:2670556	meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	MONDO:0005373|RXCUI:2670556
MONDO:0005373	meningococcal infection	INVASIVE MENINGOCOCCAL DISEASE CAUSED BY NEISSERIA MENINGITIDIS SEROGROUP B	MENINGOCOCCAL GROUP B VACCINE (RECOMBINANT, ADSORBED)	DRUGBANK:DB10284	Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen	MONDO:0005373|DRUGBANK:DB10284
MONDO:0005373	meningococcal infection	INVASIVE MENINGOCOCCAL DISEASE CAUSED BY NEISSERIA MENINGITIDIS SEROGROUPS A	MENINGOCOCCAL GROUP A, C, W-135 AND Y CONJUGATE VACCINE	RXCUI:2670556	meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	MONDO:0005373|RXCUI:2670556
MONDO:0005377	nephrotic syndrome	NEPHROTIC SYNDROME	CYCLOPHOSPHAMIDE HYDRATE	CHEBI:4026	cyclophosphamide hydrate	MONDO:0005377|CHEBI:4026
MONDO:0005377	nephrotic syndrome	NEPHROTIC SYNDROME	HUMAN SERUM ALBUMIN 	DRUGBANK:DB13968	Plasma protein fraction (human)	MONDO:0005377|DRUGBANK:DB13968
MONDO:0005377	nephrotic syndrome	NEPHROTIC SYNDROME	LOMITAPIDE	CHEBI:72297	Lomitapide	MONDO:0005377|CHEBI:72297
MONDO:0005377	nephrotic syndrome	NEPHROTIC SYNDROME	METHYLPREDNISOLONE SODIUM SUCCINATE	CHEBI:6888	Methylprednisolone	MONDO:0005377|CHEBI:6888
MONDO:0005377	nephrotic syndrome	NEPHROTIC SYNDROME	SPIRONOLACTONE	CHEBI:9241	Spironolactone	MONDO:0005377|CHEBI:9241
MONDO:0005377	nephrotic syndrome	NEPHROTIC SYNDROME (REFRACTORY)	RITUXIMAB 	UNII:4F4X42SYQ6	Rituximab	MONDO:0005377|UNII:4F4X42SYQ6
MONDO:0005380	osteonecrosis	ASEPTIC TREATMENT DURING OPHTHALMIC SURGERY	TOSUFLOXACIN TOSILATE	CHEBI:77605	tosufloxacin tosylate	MONDO:0005380|CHEBI:77605
MONDO:0005382	bone Paget disease	PAGETS DISEASE OF BONE	RISEDRONATE SODIUM HYDRATE	CHEBI:8868	Risedronate sodium	MONDO:0005382|CHEBI:8868
MONDO:0005382	bone Paget disease	PAGETS DISEASE OF THE BONE	ZOLEDRONIC ACID	CHEBI:46557	Zoledronic acid	MONDO:0005382|CHEBI:46557
MONDO:0005382	bone Paget disease	PAGETS DISEASE OF THE BONE	ZOLEDRONIC ACID	CHEBI:46557	Zoledronic acid	MONDO:0005382|CHEBI:46557
MONDO:0005382	bone Paget disease	PAGET\S DISEASE	RECOMBINANT SALMON CALCITONIN	CHEBI:3306	calcitonin	MONDO:0005382|CHEBI:3306
